Met_station,Met_station_name,Met_Lat,Met_long,Met_elevation,Date (Local),Average daily wind speed,Precipitation,Snowfall,Snow depth,Temperature Average,Maximum temperature,Minimum temperature,Direction of fastest 2-minute wind,Direction of fastest 5-second wind,Fastest 2-minute wind speed,Fastest 5-second wind speed
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2011-05-20,8.5,0.04,0.0,0.0,,59,35,270,270.0,38.9,45.0
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2011-05-21,11.63,0.0,0.0,0.0,,71,39,290,270.0,32.0,40.9
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2011-05-22,6.04,0.0,0.0,0.0,,74,49,280,290.0,25.9,33.1
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2011-05-23,9.84,0.0,0.0,0.0,,75,48,210,220.0,40.9,53.0
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2011-05-24,12.97,0.03,0.0,0.0,,53,47,330,320.0,32.0,40.9
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2011-05-25,12.53,0.0,0.0,0.0,,69,46,360,360.0,25.1,31.1
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2011-05-26,11.86,0.0,0.0,0.0,,74,43,340,340.0,23.0,31.1
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2011-05-27,16.11,0.0,0.0,0.0,,74,49,340,340.0,29.1,36.0
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2011-05-28,15.21,0.0,0.0,0.0,,70,48,170,170.0,28.0,33.1
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2011-05-29,20.58,0.0,0.0,0.0,,87,53,200,210.0,40.0,47.0
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2011-05-30,20.58,0.0,0.0,0.0,,76,49,230,210.0,44.1,53.9
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2011-05-31,14.54,0.0,0.0,0.0,,80,41,160,170.0,29.1,38.0
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2011-06-01,11.63,0.0,0.0,0.0,,88,52,120,120.0,36.0,40.9
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2011-06-02,16.11,0.0,0.0,0.0,,89,52,210,190.0,44.1,53.0
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2011-06-03,14.99,0.0,0.0,0.0,,86,54,340,340.0,32.0,38.0
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2011-06-04,11.41,0.0,0.0,0.0,,84,54,150,140.0,29.1,34.9
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2011-06-05,9.4,0.0,0.0,0.0,,92,53,230,40.0,36.0,53.9
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2011-06-06,13.2,0.0,0.0,0.0,,93,55,150,160.0,36.9,44.1
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2011-06-07,10.96,0.0,0.0,0.0,,89,59,240,240.0,36.0,44.1
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2011-06-08,13.42,0.0,0.0,0.0,,82,57,130,140.0,29.1,34.9
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2011-06-09,12.08,0.0,0.0,0.0,,82,54,140,150.0,23.9,34.9
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2011-06-10,14.09,0.0,0.0,0.0,,76,54,170,160.0,28.0,34.9
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2011-06-11,12.08,0.0,0.0,0.0,,83,54,160,310.0,25.9,36.9
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2011-06-12,11.18,0.0,0.0,0.0,,90,47,220,210.0,33.1,46.1
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2011-06-13,14.54,0.0,0.0,0.0,,89,59,210,210.0,31.1,40.0
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2011-06-14,7.83,0.0,0.0,0.0,,82,56,40,40.0,23.9,28.0
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2011-06-15,9.17,0.0,0.0,0.0,,90,51,150,280.0,21.0,31.1
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2011-06-16,13.87,0.0,0.0,0.0,,91,59,10,130.0,34.9,46.1
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2011-06-17,8.95,0.01,0.0,0.0,,78,53,60,20.0,25.1,33.1
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2011-06-18,8.95,0.0,0.0,0.0,,81,53,90,90.0,17.0,23.9
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2011-06-19,14.32,0.0,0.0,0.0,,87,55,360,10.0,44.1,51.9
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2011-06-20,19.69,0.25,0.0,0.0,,68,49,340,320.0,36.0,48.1
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2011-06-21,6.71,0.0,0.0,0.0,,78,51,90,90.0,21.0,28.0
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2011-06-22,5.14,0.0,0.0,0.0,,84,50,160,150.0,17.9,21.9
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2011-06-23,6.71,0.0,0.0,0.0,,89,55,130,140.0,17.0,23.9
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2011-06-24,8.5,0.0,0.0,0.0,,91,56,150,150.0,25.1,31.1
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2011-06-25,10.96,0.0,0.0,0.0,,90,60,150,160.0,28.0,32.0
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2011-06-26,10.51,0.0,0.0,0.0,,96,56,280,280.0,32.0,38.9
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2011-06-27,14.76,0.0,0.0,0.0,,79,56,350,360.0,29.1,36.9
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2011-06-28,9.4,0.0,0.0,0.0,,93,53,250,210.0,47.0,64.0
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2011-06-29,9.62,0.0,0.0,0.0,,97,60,220,220.0,36.9,48.1
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2011-06-30,11.18,0.0,0.0,0.0,,93,63,20,190.0,33.1,44.1
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2011-07-01,8.72,0.0,0.0,0.0,,88,58,140,140.0,21.0,25.1
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2011-07-02,9.4,0.66,0.0,0.0,,87,60,10,110.0,34.9,44.1
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2011-07-03,6.93,0.0,0.0,0.0,,93,57,310,310.0,23.9,31.1
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2011-07-04,8.05,0.0,0.0,0.0,,94,59,140,150.0,23.9,31.1
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2011-07-05,14.32,0.0,0.0,0.0,,92,66,10,340.0,31.1,38.0
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2011-07-06,7.38,0.11,0.0,0.0,,80,64,340,200.0,17.9,25.1
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2011-07-07,5.82,0.09,0.0,0.0,,83,61,220,120.0,17.0,21.9
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2011-07-08,10.07,0.04,0.0,0.0,,91,59,350,100.0,28.0,36.0
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2011-07-09,8.5,0.98,0.0,0.0,,90,60,60,290.0,23.9,33.1
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2011-07-10,8.05,0.0,0.0,0.0,,88,62,170,160.0,31.1,36.0
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2011-07-11,8.5,0.0,0.0,0.0,,89,63,190,160.0,25.1,38.9
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2011-07-12,7.61,0.05,0.0,0.0,,86,60,310,30.0,21.9,23.9
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2011-07-13,9.17,2.3,0.0,0.0,,87,57,60,60.0,45.0,53.0
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2011-07-14,8.95,0.0,0.0,0.0,,86,61,340,340.0,23.9,29.1
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2011-07-15,6.04,0.0,0.0,0.0,,91,61,200,200.0,28.0,33.1
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2011-07-16,8.05,0.0,0.0,0.0,,93,61,170,130.0,23.0,31.1
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2011-07-17,11.63,0.0,0.0,0.0,,93,62,130,130.0,28.0,34.9
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2011-07-18,7.38,0.0,0.0,0.0,,93,61,120,120.0,17.0,23.0
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2011-07-19,9.84,0.0,0.0,0.0,,95,64,150,140.0,23.9,29.1
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2011-07-20,8.05,0.02,0.0,0.0,,92,64,300,310.0,33.1,38.9
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2011-07-21,6.93,0.02,0.0,0.0,,87,63,300,300.0,30.0,44.1
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2011-07-22,7.38,0.0,0.0,0.0,,93,58,90,90.0,23.9,30.0
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2011-07-23,10.74,0.02,0.0,0.0,,93,61,20,330.0,33.1,42.9
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2011-07-24,5.82,0.38,0.0,0.0,,90,63,130,130.0,44.1,55.9
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2011-07-25,9.4,0.03,0.0,0.0,,88,60,320,300.0,23.9,32.0
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2011-07-26,7.38,0.11,0.0,0.0,,91,61,330,310.0,29.1,38.0
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2011-07-27,4.25,0.07,0.0,0.0,,87,65,280,280.0,23.0,28.0
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2011-07-28,6.49,0.02,0.0,0.0,,87,61,280,280.0,32.0,40.0
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2011-07-29,8.05,0.0,0.0,0.0,,81,59,200,200.0,23.0,28.0
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2011-07-30,6.49,0.0,0.0,0.0,,88,57,120,120.0,16.1,21.0
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2011-07-31,10.29,0.0,0.0,0.0,,91,60,170,170.0,31.1,36.9
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2011-08-01,7.16,0.0,0.0,0.0,,93,61,230,230.0,25.9,32.0
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2011-08-02,9.17,0.44,0.0,0.0,,81,61,10,360.0,25.1,29.1
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2011-08-03,6.49,0.05,0.0,0.0,,79,61,270,270.0,25.1,30.0
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2011-08-04,6.71,0.1,0.0,0.0,,85,59,300,290.0,29.1,34.9
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2011-08-05,7.38,0.12,0.0,0.0,,85,56,260,270.0,38.0,45.0
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2011-08-06,7.16,0.0,0.0,0.0,,89,59,10,350.0,19.9,25.9
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2011-08-07,8.28,0.0,0.0,0.0,,91,59,90,90.0,19.9,25.1
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2011-08-08,8.28,0.0,0.0,0.0,,90,64,340,330.0,21.9,28.0
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2011-08-09,9.17,0.0,0.0,0.0,,90,60,360,20.0,30.0,36.9
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2011-08-10,10.96,0.0,0.0,0.0,,76,56,350,340.0,31.1,38.0
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2011-08-11,7.16,0.0,0.0,0.0,,90,61,360,330.0,29.1,36.9
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2011-08-12,10.29,0.0,0.0,0.0,,91,55,340,350.0,25.1,32.0
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2011-08-13,7.83,0.0,0.0,0.0,,83,56,150,150.0,23.0,25.9
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2011-08-14,6.71,0.12,0.0,0.0,,86,58,260,250.0,32.0,36.0
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2011-08-15,7.16,0.0,0.0,0.0,,89,59,30,60.0,19.9,23.9
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2011-08-16,11.41,0.2,0.0,0.0,,88,58,340,340.0,36.9,45.0
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2011-08-17,6.93,0.0,0.0,0.0,,84,55,160,160.0,25.9,30.0
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2011-08-18,6.93,0.0,0.0,0.0,,93,58,190,180.0,21.9,28.0
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2011-08-19,12.75,0.0,0.0,0.0,,91,64,360,350.0,31.1,36.0
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2011-08-20,7.83,0.0,0.0,0.0,,88,59,340,330.0,29.1,38.0
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2011-08-21,4.92,0.0,0.0,0.0,,88,61,290,300.0,21.9,28.0
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2011-08-22,8.5,0.0,0.0,0.0,,93,62,220,220.0,31.1,36.9
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2011-08-23,7.61,0.0,0.0,0.0,,95,63,290,300.0,25.1,31.1
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2011-08-24,9.17,0.0,0.0,0.0,,91,63,240,240.0,36.9,42.9
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2011-08-25,9.4,0.0,0.0,0.0,,94,60,170,170.0,25.9,33.1
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2011-08-26,8.05,0.0,0.0,0.0,,91,67,20,20.0,28.0,32.0
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2011-08-27,6.71,0.18,0.0,0.0,,93,60,90,80.0,23.9,31.1
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2011-08-28,8.95,0.27,0.0,0.0,,92,64,340,290.0,23.9,32.0
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2011-08-29,6.93,0.0,0.0,0.0,,78,61,160,160.0,17.9,23.0
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2011-08-30,8.5,0.0,0.0,0.0,,88,60,300,290.0,32.0,38.9
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2011-08-31,7.83,0.01,0.0,0.0,,92,56,240,240.0,48.1,62.0
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2011-09-01,7.16,0.0,0.0,0.0,,92,62,180,160.0,19.9,23.0
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2011-09-02,10.96,0.22,0.0,0.0,,86,59,210,180.0,25.9,36.0
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2011-09-03,12.3,0.0,0.0,0.0,,71,54,360,330.0,36.9,45.0
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2011-09-04,10.29,0.0,0.0,0.0,,70,45,150,160.0,21.9,25.9
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2011-09-05,6.93,0.0,0.0,0.0,,83,42,150,160.0,16.1,19.9
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2011-09-06,10.29,0.28,0.0,0.0,,83,55,350,340.0,29.1,33.1
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2011-09-07,7.16,0.0,0.0,0.0,,62,54,50,60.0,15.0,17.9
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2011-09-08,4.47,0.0,0.0,0.0,,72,47,120,100.0,15.0,17.0
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2011-09-09,6.26,0.0,0.0,0.0,,73,45,70,70.0,17.0,21.0
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2011-09-10,4.92,0.0,0.0,0.0,,74,44,170,30.0,15.0,21.0
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2011-09-11,5.82,0.0,0.0,0.0,,80,45,170,170.0,17.9,21.0
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2011-09-12,8.05,0.0,0.0,0.0,,82,56,270,240.0,25.1,32.0
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2011-09-13,9.62,0.0,0.0,0.0,,74,55,210,310.0,21.9,25.9
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2011-09-14,10.07,4.5,0.0,0.0,,67,48,110,20.0,21.9,40.0
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2011-09-15,8.72,0.86,0.0,0.0,,56,46,170,160.0,23.0,25.1
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2011-09-16,5.37,0.0,0.0,0.0,,69,47,250,250.0,17.0,21.0
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2011-09-17,7.61,0.0,0.0,0.0,,76,49,360,360.0,23.0,29.1
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2011-09-18,3.58,0.0,0.0,0.0,,71,47,160,170.0,13.0,17.0
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2011-09-19,7.38,0.0,0.0,0.0,,78,45,160,330.0,17.0,29.1
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2011-09-20,11.63,0.0,0.0,0.0,,68,49,210,210.0,23.0,28.0
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2011-09-21,7.61,0.05,0.0,0.0,,64,41,60,60.0,21.9,28.0
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2011-09-22,5.37,0.0,0.0,0.0,,74,40,10,360.0,12.1,15.0
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2011-09-23,9.17,0.0,0.0,0.0,,81,48,30,20.0,19.9,25.1
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2011-09-24,9.17,0.0,0.0,0.0,,83,54,20,20.0,25.9,30.0
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2011-09-25,6.71,0.0,0.0,0.0,,84,54,290,270.0,21.9,29.1
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2011-09-26,8.05,0.0,0.0,0.0,,84,60,10,20.0,23.0,29.1
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2011-09-27,8.05,0.0,0.0,0.0,,78,54,350,360.0,19.9,23.9
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2011-09-28,8.05,0.0,0.0,0.0,,85,52,60,80.0,17.0,23.9
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2011-09-29,12.3,0.0,0.0,0.0,,66,50,340,350.0,38.9,49.0
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2011-09-30,5.14,0.0,0.0,0.0,,74,41,30,30.0,14.1,16.1
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2011-10-01,6.71,0.0,0.0,0.0,,80,49,160,160.0,15.0,17.9
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2011-10-02,7.16,0.0,0.0,0.0,,82,51,180,330.0,17.9,23.0
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2011-10-03,6.71,0.0,0.0,0.0,,81,52,160,160.0,15.0,19.9
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2011-10-04,10.96,0.0,0.0,0.0,,77,48,160,160.0,30.0,36.9
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2011-10-05,10.29,0.0,0.0,0.0,,73,47,190,180.0,25.1,32.0
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2011-10-06,22.15,0.0,0.0,0.0,,71,45,210,200.0,44.1,53.0
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2011-10-07,9.4,0.09,0.0,0.0,,61,34,220,210.0,25.9,32.0
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2011-10-08,16.78,0.32,0.0,0.0,,50,34,320,310.0,31.1,38.0
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2011-10-09,7.61,0.0,0.0,0.0,,52,36,350,350.0,21.9,25.1
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2011-10-10,4.92,0.0,0.0,0.0,,61,33,150,150.0,14.1,16.1
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2011-10-11,9.62,0.0,0.0,0.0,,68,41,280,290.0,23.0,29.1
